0.000000000000000000e+00,9.879261363636363535e-01,1.165365500920223063e+00,2.081939808644334811e+00,2.984906532936820067e+00,3.904676106052650919e+00,4.820636415179093248e+00,5.711227913040008097e+00,6.571451253623592947e+00,7.388831318206481313e+00,8.146343449941246817e+00,8.827777686001525126e+00
0.000000000000000000e+00,9.872159090909090606e-01,1.100206143599077313e+00,2.049442442435761347e+00,2.958819728211754541e+00,3.876521782293662177e+00,4.791118781447502251e+00,5.686906975376277984e+00,6.548326113032621798e+00,7.369992111819104963e+00,8.132192557995642446e+00,8.818882927858922471e+00
0.000000000000000000e+00,9.857954545454545858e-01,1.029819939678827234e+00,1.914655432192525764e+00,2.800599404038450757e+00,3.716704759130928792e+00,4.633933239921447012e+00,5.528539386037920167e+00,6.395719863125284732e+00,7.220458540157083327e+00,7.990829201503902190e+00,8.689070517499926538e+00
0.000000000000000000e+00,9.900568181818182323e-01,1.130251429482456604e+00,2.061769400117591911e+00,2.962695943122308773e+00,3.885750474594784620e+00,4.801950819293950623e+00,5.696326799621050263e+00,6.562167901783850787e+00,7.383449855879238299e+00,8.146345348084976123e+00,8.830849295146876443e+00
0.000000000000000000e+00,9.907670454545454142e-01,1.165980673134459078e+00,2.116993068754404295e+00,3.019197525123868520e+00,3.943231071052089476e+00,4.859838075725401829e+00,5.752741169876967930e+00,6.612333363828406085e+00,7.427687353866934572e+00,8.184966820226208029e+00,8.863572536802369228e+00
0.000000000000000000e+00,9.829545454545454142e-01,1.175067311997720187e+00,2.092346994070108046e+00,3.001133533543466569e+00,3.926947663117954512e+00,4.843994497282294809e+00,5.736773932062013692e+00,6.600417416941033011e+00,7.416653379168429261e+00,8.173565545741295679e+00,8.852686707872441829e+00
0.000000000000000000e+00,9.517045454545454142e-01,1.109831063741020252e+00,1.928774008343367541e+00,2.811316088336409447e+00,3.724127476370138634e+00,4.633515575258290831e+00,5.525137542490464959e+00,6.388960737930190703e+00,7.212194889143152210e+00,7.981506059402527775e+00,8.678127322892594364e+00
0.000000000000000000e+00,9.857954545454545858e-01,1.078374929087904999e+00,1.918348628497867026e+00,2.801779810851427577e+00,3.714846667875147279e+00,4.624121782282930582e+00,5.517453569275378555e+00,6.382908787124990546e+00,7.210796326211494467e+00,7.982740633109359329e+00,8.683645017276068856e+00
0.000000000000000000e+00,9.886363636363636465e-01,1.215002379488773876e+00,2.164144486208349871e+00,3.072780873793783396e+00,3.999500043850919173e+00,4.913324357424802891e+00,5.802222977208558063e+00,6.660372312531563921e+00,7.474448687192728258e+00,8.227019749776921742e+00,8.901556876914277439e+00
0.000000000000000000e+00,9.765625000000000000e-01,1.177494904353898697e+00,2.069849217780306727e+00,2.971946192613235116e+00,3.888575508228122590e+00,4.801025569577587859e+00,5.689521837950909600e+00,6.547708262109591892e+00,7.363368691117842424e+00,8.122710124823138145e+00,8.808449168673496033e+00
