1.000000000000000000e+02,9.974992398905442315e+01,9.957171555052762812e+01,9.704036486404483242e+01,9.508082701934253578e+01,9.239080025523432482e+01,8.706310579105564784e+01,8.090173445959526077e+01,7.257815872259044454e+01,6.442797021263221779e+01,5.640934722137446045e+01,4.996017475169728783e+01
1.000000000000000000e+02,9.987765560810206011e+01,9.938239908113249044e+01,9.714488250755765364e+01,9.467362031243098386e+01,9.207660943128902886e+01,8.750523130467797728e+01,8.007528034670727379e+01,7.143264944265295924e+01,6.329512597292057308e+01,5.512021001942984100e+01,4.905833693067987156e+01
1.000000000000000000e+02,9.922927130637042126e+01,9.892347784190621951e+01,9.713441743036666765e+01,9.463406368279618164e+01,9.161037737574034168e+01,8.704930720833222324e+01,8.044479839602479387e+01,7.231528769455685790e+01,6.387854883862683408e+01,5.608375244332612652e+01,4.959834859387971306e+01
1.000000000000000000e+02,9.955939998761495247e+01,9.917754622846038615e+01,9.684565014158607710e+01,9.507458072171185393e+01,9.200120540332116548e+01,8.749241654472835705e+01,8.150299988355374126e+01,7.338547872678870476e+01,6.484880521908475259e+01,5.699008289472374855e+01,5.077471013850298931e+01
1.000000000000000000e+02,9.953716631020537875e+01,9.939592503806549928e+01,9.738264054734590047e+01,9.526675736835271380e+01,9.246932459763084466e+01,8.764302811675615601e+01,8.106650518654879534e+01,7.312671690758972431e+01,6.468977618036964827e+01,5.668946091213553728e+01,5.020383643244328198e+01
1.000000000000000000e+02,9.869288976453123041e+01,9.822874884493178627e+01,9.649755384326300600e+01,9.487180213901808656e+01,9.257110140884819316e+01,8.800049079986294487e+01,8.131086146172420115e+01,7.405770947505916979e+01,6.547709327636927412e+01,5.710664018480703419e+01,5.047650281646491521e+01
1.000000000000000000e+02,9.934360025162258978e+01,9.896484244090650861e+01,9.639366463082997427e+01,9.367609127264285007e+01,8.941692582296329306e+01,8.186191398049682277e+01,7.284203949900752662e+01,6.106919457233425419e+01,4.932030530003140001e+01,3.648483231515518099e+01,2.471756429336610950e+01
1.000000000000000000e+02,9.997869318181818699e+01,9.989752831552358714e+01,9.612393120671885072e+01,9.341601440548579660e+01,8.906308562794478689e+01,8.136327379625573997e+01,7.192878081723677042e+01,5.884319982915345548e+01,4.513362295390690804e+01,3.167945850665355323e+01,1.930542407992946607e+01
1.000000000000000000e+02,9.962712141096841378e+01,9.947007929992270192e+01,9.684379722391516054e+01,9.505567415088346195e+01,9.049811196940032687e+01,8.469718059386302400e+01,7.479985036030143419e+01,6.244561310546675514e+01,4.882493233304504798e+01,3.433260520006597716e+01,2.135538305966850459e+01
1.000000000000000000e+02,9.970293497323741860e+01,9.887260561964559713e+01,9.583050630945720627e+01,9.171558930905445095e+01,8.741831702346878785e+01,7.961107310658690039e+01,7.024858927633032124e+01,5.881546493687541499e+01,4.540663546149979624e+01,3.136548761259249218e+01,1.883010733355267874e+01
