6.249311033718941921e+00,6.152740560645014511e+01,5.788981682788229932e+01,7.535550230855071163e+01,8.058982526303537952e+01,8.573068684677053852e+01,8.560749141620654257e+01,8.924698647431721099e+01,9.116344890954525226e+01,9.282334660181476238e+01,9.424973816973563601e+01
6.250783198247418682e+00,7.072393754451199754e+01,6.993205178422901724e+01,8.049647968813810905e+01,8.335628474694685508e+01,8.508058440291364377e+01,8.625879285390564633e+01,9.010290249587970379e+01,9.165309210022302011e+01,9.378264413857365867e+01,9.502285113458877674e+01
6.250213898374297194e+00,6.701553217953089359e+01,7.625581687257721342e+01,7.620783886760450798e+01,8.337384827091307216e+01,8.480351246626302952e+01,8.742205707013135907e+01,8.963356929815408591e+01,9.113216650573282607e+01,9.310813700303114615e+01,9.450893104213560036e+01
6.250031805104959481e+00,5.885382105720952239e+01,5.858074271491807394e+01,7.469456143247266766e+01,7.968850814736113364e+01,8.272597267988844294e+01,8.506214476301096283e+01,8.784441356927234779e+01,8.960427432187906049e+01,9.208389575930183923e+01,9.415706302639591740e+01
6.250512192971990899e+00,6.057261830511143330e+01,6.396939087942305235e+01,7.328250828816635476e+01,7.657020445103519535e+01,8.369679139048004402e+01,8.567835419138360464e+01,8.856562476659190963e+01,9.072130518506311603e+01,9.254740616086652949e+01,9.416290426890742538e+01
6.249834441963047382e+00,6.130800430777476606e+01,6.551119137324626251e+01,7.732435397263004973e+01,8.173454244361661836e+01,8.228606464833188738e+01,8.592214176450536911e+01,8.876585814818199083e+01,9.097490120653758083e+01,9.317576308338803415e+01,9.496771134201145514e+01
6.249531226349162694e+00,6.463539396465888842e+01,7.068698781055762481e+01,8.017925675375009575e+01,8.255254919773047106e+01,8.571774877668889303e+01,8.810203024923926307e+01,8.968498109994963841e+01,9.179533277450444473e+01,9.386079155696059217e+01,9.524682696407764126e+01
6.250512192971990899e+00,6.266449574950785006e+01,5.896078058375454845e+01,7.645157996730708305e+01,7.769137911336171953e+01,7.954071916686503130e+01,8.314543650078793746e+01,8.606623086663877586e+01,9.009622037641213410e+01,9.180578792434388902e+01,9.381409228219446561e+01
6.250031805104959481e+00,6.641866554445898885e+01,6.233675923473301594e+01,7.762049466978876922e+01,7.875163644560178966e+01,8.193498230038758834e+01,8.486776356577199465e+01,8.797895028878814117e+01,9.089665306409858658e+01,9.228394327523629670e+01,9.435708117563788733e+01
6.250213898374297194e+00,6.378032302040412560e+01,6.250421871320417466e+01,7.803613131708813455e+01,8.141715165013089006e+01,8.397687163819594502e+01,8.617102455825457241e+01,8.661575983699432868e+01,8.993273093693406395e+01,9.286644082553398505e+01,9.471952691094412558e+01
