0.000000000000000000e+00,6.026036073932434789e-01,7.052785941598345154e-01,1.330869890530245847e+00,1.943600356661524309e+00,2.558261606438552160e+00,3.174797331344495710e+00,3.810247481714748474e+00,4.537585094965458588e+00,5.345757486479454812e+00,6.224271991614108046e+00
0.000000000000000000e+00,6.263808488360698146e-01,7.224583780110598319e-01,1.385337470945083860e+00,2.013199430871291717e+00,2.626408249717425480e+00,3.252311001937556512e+00,3.893778202408318734e+00,4.613416203250584324e+00,5.421755079661417120e+00,6.296301648585525434e+00
0.000000000000000000e+00,6.049420367409436006e-01,7.012910584482405785e-01,1.313404555042934296e+00,1.941012734015338692e+00,2.575637579951179035e+00,3.205000528400117510e+00,3.856161443725512061e+00,4.569394732844576090e+00,5.379718461796645812e+00,6.262252556622581956e+00
0.000000000000000000e+00,6.738795691561257906e-01,8.495398553224459137e-01,1.583328295761611493e+00,2.238274971551860393e+00,2.875847636707333344e+00,3.540312189909783580e+00,4.241440639416254932e+00,5.032025723696072816e+00,5.905806277786751934e+00,6.812150404228970224e+00
0.000000000000000000e+00,6.062806027224084682e-01,6.716085885135751887e-01,1.304099333514562087e+00,1.931605609873638052e+00,2.549683394686244053e+00,3.172925744391086322e+00,3.822201693713265236e+00,4.538867137137660102e+00,5.353862003148820214e+00,6.231699597986888328e+00
0.000000000000000000e+00,6.314824156995993976e-01,7.302203034396783643e-01,1.439676644604922950e+00,2.091695586044874045e+00,2.720168782677884867e+00,3.356059018042219844e+00,4.031155322075104408e+00,4.773954416117024202e+00,5.598942011565328336e+00,6.475645269978901553e+00
0.000000000000000000e+00,6.291514494930037227e-01,7.366109875133678431e-01,1.409140161010348224e+00,2.060380714608912367e+00,2.700439691847680290e+00,3.338132884495819130e+00,4.016427433148006543e+00,4.776567948687054255e+00,5.635634845569452267e+00,6.540330710611211629e+00
0.000000000000000000e+00,6.352391156124979066e-01,7.062167419673698321e-01,1.387848693511297693e+00,2.032246652941350984e+00,2.673629244536058547e+00,3.310607660158749965e+00,3.980830555196407161e+00,4.720409009305312154e+00,5.543319294137386777e+00,6.433269337324239778e+00
0.000000000000000000e+00,5.978642341593685128e-01,6.991879727382230847e-01,1.303637285515995892e+00,1.936962016024246447e+00,2.589570087347274896e+00,3.219630103770114271e+00,3.886424342053431236e+00,4.601750826754698487e+00,5.406053930815662767e+00,6.277904872458268670e+00
0.000000000000000000e+00,6.176498756773941556e-01,6.952784083024674544e-01,1.319073904282577425e+00,1.943644682673872914e+00,2.573228202596340441e+00,3.195773891801815481e+00,3.837294798917207928e+00,4.542084896578255204e+00,5.317050791690286715e+00,6.181675970942492881e+00
