3.376580905662895926e+00,1.956318617145526684e+00,1.005005506056662279e+00,4.548670203890946562e-01,2.171722227783895731e-01,9.917576000266960234e-02,4.471585410618347106e-02,2.586178129275536544e-02
3.121562082777035840e+00,1.845160213618157519e+00,9.328771695594125779e-01,4.385847797062750186e-01,2.177903871829105498e-01,9.449265687583444095e-02,4.305740987983978918e-02,2.630173564753003970e-02
2.882064455861746755e+00,1.593647828117702003e+00,7.516514312404083409e-01,3.326883298859011351e-01,1.588042970574497781e-01,7.519850537132180546e-02,3.352905851738172821e-02,1.911656769199973280e-02
3.198438646827250320e+00,1.791752852472142443e+00,8.841662774404484004e-01,4.316407553212784354e-01,1.947020751317808662e-01,8.500700607192900049e-02,3.366250750650563728e-02,2.091812904517248439e-02
3.551010876092613788e+00,1.868619470207513178e+00,9.583305531460599713e-01,4.438513378261159659e-01,1.952692333355574850e-01,7.810102088476679472e-02,3.503035964502568961e-02,1.925001668112364187e-02
2.906047660369801555e+00,1.622021226887390588e+00,8.486749883185368271e-01,4.021427141045323950e-01,2.037580935852079389e-01,1.005607102329617447e-01,4.592483812829584178e-02,2.486482878312529232e-02
2.824783900143510440e+00,1.567266295097286655e+00,7.259620198244501887e-01,3.863765310549677756e-01,1.910689850816006397e-01,1.039949270767279582e-01,4.715816173280379386e-02,2.830157193872442564e-02
3.439547607926869865e+00,1.950390338293187531e+00,1.004503903382931940e+00,4.452859144591979623e-01,1.984052845799693099e-01,8.750917461800226949e-02,4.257022753052645825e-02,2.645626209381463784e-02
3.261593380930139396e+00,1.837392406752518914e+00,9.201641422566223527e-01,4.521251751517982309e-01,2.057116167345032498e-01,9.111229732434776574e-02,4.070194168279175212e-02,2.402081804230333031e-02
2.608193767932208029e+00,1.519183292186561784e+00,7.745712951224394960e-01,3.694868886368185557e-01,1.776206045239207276e-01,7.770067391739507445e-02,3.429639020484420014e-02,2.085140455061052986e-02
