0.000000000000000000e+00,4.954783595288147779e+01,4.314078820035371109e+01,6.930957386458440794e+01,7.957086128074215026e+01,8.205692928888444726e+01,8.136616945306501236e+01,8.077551973837890387e+01,7.974104848666866019e+01,7.768545399939932850e+01,7.311375846764778430e+01
0.000000000000000000e+00,5.995994659546061456e+01,5.296395193591455808e+01,7.777036048064084639e+01,7.576769025367156019e+01,8.386181575433914759e+01,8.356475300400529704e+01,8.256008010680912435e+01,8.164552736982638237e+01,7.897530040053406708e+01,7.404205607476636430e+01
0.000000000000000000e+00,4.997664642690331505e+01,3.368586107960230436e+01,7.715019683725897437e+01,8.324547941549342056e+01,8.385267231600720095e+01,8.333222125842392813e+01,8.259825181824247409e+01,8.149396143324216268e+01,7.896843931407215678e+01,7.410088743577763637e+01
0.000000000000000000e+00,4.995996530326282681e+01,6.259758457329686365e+01,7.955561486621736833e+01,8.289183959431505855e+01,8.365583505704941558e+01,8.308200440381662588e+01,8.252485487422433152e+01,8.139387469139919062e+01,7.905851738173086574e+01,7.415093080669913661e+01
0.000000000000000000e+00,4.785480749983317139e+01,3.938746913992127929e+01,7.474477880830048093e+01,8.154400480416357766e+01,8.198105024354444481e+01,8.138052979248686825e+01,8.059985320611197324e+01,7.977914192299988372e+01,7.701674784813508268e+01,7.118169079869220184e+01
0.000000000000000000e+00,5.516654428943327559e+01,5.081436486215872605e+01,8.167679060142846481e+01,8.367932714772049962e+01,8.381282958413990514e+01,8.321206862025233875e+01,8.260463253454375376e+01,8.172351645417529653e+01,7.909685601762231499e+01,7.379347173085905354e+01
0.000000000000000000e+00,4.901044621700095405e+01,5.778793845743081903e+01,6.561759503387510506e+01,8.358642325534829354e+01,8.398024229883523617e+01,8.337950138504159270e+01,8.245502786770350667e+01,8.144711811233854348e+01,7.873043420218267840e+01,7.397456863464935850e+01
0.000000000000000000e+00,5.167478481350505604e+01,4.091879629011810238e+01,7.761393207446455733e+01,8.064322412757719860e+01,8.140388336558355320e+01,8.102021752185225978e+01,8.023620471074933391e+01,7.873156735837729059e+01,7.585907786748511228e+01,7.008740908787612511e+01
0.000000000000000000e+00,5.455394675385337422e+01,4.023153399612998271e+01,6.921331820911457555e+01,8.341896310135452097e+01,8.325882431440587084e+01,8.292186561686797575e+01,8.225795689597651972e+01,8.102355374658037590e+01,7.863148061653433274e+01,7.330686595049047583e+01
0.000000000000000000e+00,5.175485420697937400e+01,4.760792686995394973e+01,7.045773003269496826e+01,8.271501968372589886e+01,8.309534930272907616e+01,8.278508040301593951e+01,8.195102422099152761e+01,8.095682925201842295e+01,7.825115099753116965e+01,7.276973376926672188e+01
