2.517175756407785681e+00,2.083662555405665806e+00,1.863581614954711974e+00,1.742580458662555509e+00,1.613822509153979512e+00,1.353150896126421365e+00,7.952640200423973793e-01,5.654268645211023570e-01
2.236569363887039863e+00,2.047542074736141693e+00,1.832984691451934989e+00,1.697014357706570387e+00,1.558833317485974979e+00,1.313563753922221133e+00,7.109917276789958773e-01,5.110535323761529192e-01
2.064960965050952169e+00,1.884159836563951584e+00,1.679962059488775861e+00,1.484495464163241518e+00,1.423571758639978535e+00,1.209767249556144675e+00,7.454824038718778079e-01,5.199795704939562668e-01
2.633696483180428149e+00,2.360497897553516911e+00,1.962179854740061069e+00,1.759914946483180476e+00,1.689913035168195687e+00,1.405939411314984788e+00,8.268348623853211121e-01,5.640529434250765028e-01
2.744964674889234679e+00,2.189007304514429375e+00,1.920847802658364190e+00,1.839156987187163139e+00,1.641264519219255202e+00,1.333588791761465719e+00,8.235660399952101640e-01,5.873308585798108217e-01
2.657565607152324372e+00,2.139576354917223089e+00,1.967491625900667618e+00,1.744463455189531720e+00,1.653565317974793336e+00,1.433525315083018059e+00,8.873894498397474351e-01,5.981155264235968883e-01
2.329995437408447945e+00,1.977163028600244843e+00,1.759791561606992794e+00,1.596931056840285246e+00,1.523569387412049947e+00,1.303940638282544473e+00,8.040486996614076842e-01,5.599500516293254293e-01
2.745245124134927384e+00,2.493660165513236215e+00,2.224797948023036209e+00,2.003653874074432739e+00,1.903063446740550724e+00,1.680177128200164516e+00,9.318830760296181737e-01,6.343464162996660383e-01
2.673203252826686693e+00,2.104276050697208689e+00,1.967422891889911929e+00,1.851498205084373350e+00,1.787882487972844325e+00,1.569220249578744397e+00,9.004615497325941798e-01,5.990866687831204462e-01
2.604490458986979728e+00,2.330334844700919117e+00,2.027398588851441641e+00,1.834202167640569314e+00,1.760807894673035445e+00,1.523482772834177990e+00,8.502533763305287762e-01,5.689450330965254432e-01
