2.608443008607792546e+00,2.219010862730643296e+00,1.918822228485939085e+00,1.755751176253767198e+00,1.608746557967086543e+00,1.305652522711996610e+00,7.732052644131740538e-01,5.742503414930292260e-01
1.934672492880280092e+00,1.836409487162764309e+00,1.808495836866018891e+00,1.622883106154481725e+00,1.560664362268745053e+00,1.323507032761581881e+00,7.482553968564533697e-01,5.241635687732342230e-01
2.305754303802957317e+00,1.989571137418151947e+00,1.867438532587485378e+00,1.650817397337496217e+00,1.615779888122804708e+00,1.363796019253284753e+00,7.681149993495511863e-01,5.207493170287498252e-01
2.384072386575113889e+00,2.072985518406810890e+00,1.908917837814712692e+00,1.732914073028300139e+00,1.599606408693234005e+00,1.282957924233673497e+00,7.513101884532289443e-01,5.245245887612569602e-01
2.352475075101223556e+00,2.126409508467935083e+00,1.998802734119900837e+00,1.761003961861639544e+00,1.663002307457877915e+00,1.403739823240019113e+00,7.805302799425312132e-01,5.282990117114371165e-01
2.497743643148485848e+00,1.997635164453701373e+00,1.780330643061702744e+00,1.794367786166796819e+00,1.629176429749197297e+00,1.405948971621973520e+00,8.028508200989326049e-01,5.539139113078191956e-01
2.333093920317715231e+00,1.978790823439942503e+00,1.817715154843888570e+00,1.529257678820397981e+00,1.449533144619544522e+00,1.297604461531961739e+00,7.774515188643372765e-01,5.284126917064514428e-01
2.472114723082215360e+00,2.318627450980392357e+00,1.892113863089095238e+00,1.729145166838665260e+00,1.607434640522875879e+00,1.312865497076023402e+00,7.238992088063295194e-01,5.218008255933952455e-01
2.261514643271835823e+00,2.018492237560745028e+00,1.776351438524061521e+00,1.572915322754053324e+00,1.445619920010321247e+00,1.208231195974712957e+00,6.634842815980733777e-01,4.848621683223670042e-01
2.605338844031615420e+00,2.396301582905473015e+00,2.125972006220839816e+00,1.854002002599117960e+00,1.707790962738873874e+00,1.440614414452800363e+00,8.056200600779734877e-01,5.269605232322801536e-01
