1.102586639879457486e+00,5.053155868072994883e-01,2.302025782688766065e-01,1.098484848484848481e-01,4.258747697974217539e-02,2.134605725765946829e-02,7.240917461911937011e-03,4.729616608069646573e-03
8.879396775002088571e-01,4.192706157573732328e-01,2.010819617344807297e-01,9.182053638566296805e-02,4.162837329768568490e-02,1.773331105355501619e-02,7.811847272119642159e-03,3.968585512574149959e-03
1.268509294389452924e+00,5.190868818754106329e-01,2.269017995294516643e-01,1.030331291464422760e-01,4.584666906886538523e-02,1.672354225396892671e-02,6.549524152695054661e-03,3.242968269781046613e-03
1.215550665409200537e+00,5.994970135177617454e-01,2.505082259247616294e-01,1.063187676831185147e-01,3.854133920150895620e-02,1.617939851199832330e-02,7.146599601802368362e-03,4.191554018652415663e-03
1.070425748118039921e+00,5.016486592978163239e-01,2.392111320793844920e-01,9.711536467514153559e-02,3.803322204018996094e-02,1.750274776549635980e-02,7.818170506625744115e-03,4.686754733414902167e-03
1.443460178831357910e+00,6.882511956747764392e-01,2.743605739238926811e-01,1.039301310043668075e-01,4.393844874194219319e-02,1.582449573715949409e-02,5.676855895196506949e-03,3.639010189228529795e-03
9.432266367750238301e-01,4.621995267156557285e-01,2.086810312616764196e-01,8.427782621331007806e-02,3.441690538464731858e-02,1.336820691659401303e-02,6.082118985344791944e-03,3.425084070245360424e-03
1.220080187797328408e+00,5.481438394582129892e-01,2.072626046492303253e-01,8.197436483370380833e-02,3.556515777883956231e-02,1.398092943058354236e-02,6.232212227600390786e-03,3.718553295801566277e-03
1.198698363537437750e+00,5.387561210396349942e-01,2.138910978110743766e-01,8.728497886410245543e-02,3.358724312560164293e-02,1.466956849286401958e-02,5.817603482191437136e-03,3.557527309253756282e-03
1.044199009942177403e+00,4.891218436707017725e-01,2.181663130745871426e-01,9.750821581596572085e-02,3.708556928324805574e-02,1.173093722700611560e-02,3.743916136278547385e-03,2.079953409043637340e-03
