6.249311033718941921e+00,9.567581547074334836e+00,1.484179487905099570e+01,3.140182379391760037e+01,3.827851341250628536e+01,5.267480438869739601e+01,6.658752153202493673e+01,7.843839088282257421e+01,8.850281543889219904e+01,9.460057357294424207e+01,9.713526415859035978e+01
6.250783198247418682e+00,8.127295673269745890e+00,1.828343276126067352e+01,1.892171994791453216e+01,3.195803527979450465e+01,5.040180710462190916e+01,6.533549416578580349e+01,7.688025043627374089e+01,8.788191074971345529e+01,9.496316272163510064e+01,9.727907358899537371e+01
6.250213898374297194e+00,8.922138783484909297e+00,1.451492808413317981e+01,2.355080136643323385e+01,3.893208570623531273e+01,5.104687424014181829e+01,6.475940388077444254e+01,7.700427201049832604e+01,8.795748290452513629e+01,9.456080481378381819e+01,9.711594224391502905e+01
6.250031805104959481e+00,7.831432600898849294e+00,1.214847367395908151e+01,3.153479161934115638e+01,3.625006366029669636e+01,5.259621894055918290e+01,6.671212635524084078e+01,7.838639865855763844e+01,8.774340087870194793e+01,9.445997689890879201e+01,9.715202999112653970e+01
6.250512192971990899e+00,1.082441541193088241e+01,1.568359600851375824e+01,2.717312033187597820e+01,3.140048458803305209e+01,4.685648326545714326e+01,6.066309190569194243e+01,7.613822206331181519e+01,8.660264553738880977e+01,9.411279660272194292e+01,9.723804156881247707e+01
6.249834441963047382e+00,8.276704148776021341e+00,1.871765280010399479e+01,2.900700765704333861e+01,3.663442988892219887e+01,5.358374050380820819e+01,6.843995652620280623e+01,8.011751894833872711e+01,8.976177436616966077e+01,9.532092674395333631e+01,9.739534349365504795e+01
6.249531226349162694e+00,7.455435957036439909e+00,2.297894143535072331e+01,3.040476461480233894e+01,3.686154039581099795e+01,5.228835340199625392e+01,6.609970617467782006e+01,7.812081818775189390e+01,8.796482064220694497e+01,9.453145635504938582e+01,9.716586901014204614e+01
6.250512192971990899e+00,7.753912847107111261e+00,1.658863795699294741e+01,3.101021853111200954e+01,3.939136500093191273e+01,5.411722097942946164e+01,6.920727173309771274e+01,8.032905335643997091e+01,8.883701120406529128e+01,9.493448557976907409e+01,9.750127007829284764e+01
6.250031805104959481e+00,7.443504260931302241e+00,1.498831482113349622e+01,2.542644896901350293e+01,3.335027353547825157e+01,4.192947492951665822e+01,5.945485063946502891e+01,7.474263476022763086e+01,8.581492775155697927e+01,9.362060183481720799e+01,9.687960699588803948e+01
6.250213898374297194e+00,8.749317912672067266e+00,1.843225673366551831e+01,2.802326494398390011e+01,3.700402117590677875e+01,5.255978114241124644e+01,6.512233157172862263e+01,7.903444422856918550e+01,8.831569086259845847e+01,9.469370963787486062e+01,9.720227437698957829e+01
