4.454900390429472168e+00,3.870924683818866896e+00,5.819929253153575566e+00,6.988587065340718141e+01,7.926983915103780021e+01,8.286381842456607671e+01,8.249515795097842386e+01,8.270397051432402691e+01,8.328635946891238007e+01,8.559965916353050375e+01,8.996279553546423813e+01
4.576101468624835356e+00,3.114152202937248592e+00,8.798691545111656964e+00,7.190921228304407009e+01,8.204854271692315137e+01,8.256528417818741161e+01,8.235903606403954313e+01,8.237900248372154977e+01,8.341149488241535437e+01,8.654908314308860895e+01,9.161003547463349150e+01
4.463868686194702562e+00,2.762394074864882754e+00,6.596596596596595141e+00,6.522986588376595307e+01,8.316593813607391894e+01,8.371495327102800843e+01,8.329212882533740014e+01,8.334338964869941435e+01,8.425762112139356930e+01,8.632864253231639395e+01,9.039538978709774142e+01
4.630679922599587606e+00,3.199439514245680627e+00,5.798938974341864672e+00,6.436006939810492611e+01,8.280108118930820638e+01,8.307076101468628337e+01,8.308776853429552034e+01,8.302215667214161954e+01,8.330448946350405492e+01,8.549283728886042866e+01,8.965198892144667298e+01
4.520584506572363992e+00,3.289517581904318533e+00,3.396503403176297731e+00,7.277306999399475274e+01,8.300910941306015900e+01,8.327269085689486872e+01,8.324700063496307223e+01,8.350996042658799468e+01,8.399877254594429132e+01,8.610231688012663653e+01,9.076283957153916049e+01
4.695948201054667592e+00,1.368399973299512906e+00,8.634846461949269525e+00,6.609145527369828699e+01,7.853780671006514069e+01,8.403832671184861169e+01,8.383807995721353734e+01,8.385633651390945431e+01,8.503635929124986603e+01,8.722901910281174764e+01,9.121147757784629562e+01
4.568968394353035478e+00,3.170577045022193730e+00,1.480307076101468411e+01,6.697483479073493129e+01,8.359315018192744162e+01,8.428275677841591573e+01,8.383936333846050104e+01,8.370805369127512563e+01,8.433566433566429055e+01,8.691131720040573327e+01,9.154756542036939493e+01
4.570627877493827818e+00,3.319543604457197095e+00,8.531580527843580342e+00,7.068931002268784880e+01,8.252644222748661207e+01,8.397863818424568194e+01,8.397125188032759979e+01,8.421972114900050599e+01,8.513379921595361566e+01,8.752113385373579035e+01,9.158210893741375003e+01
4.313738573430303980e+00,2.942550210182159010e+00,7.006539436807688759e+00,4.198778901010910403e+01,8.064397731064400432e+01,8.226926672899693926e+01,8.180389797078188963e+01,8.181421278882319825e+01,8.226340397938636784e+01,8.453652902108001399e+01,8.947564304027791593e+01
4.423833989457529370e+00,3.432975245212518178e+00,1.034264171087311901e+01,6.674230037705632412e+01,8.205812673095530840e+01,8.242756042195222221e+01,8.230301410145024477e+01,8.233123070728764503e+01,8.318370400598521996e+01,8.565200158541419739e+01,9.025380294395014857e+01
