2.812360262955918344e+00,2.353588947842626844e+00,2.034137551306437253e+00,1.911235692595188107e+00,1.829245503387059157e+00,1.610471518670537616e+00,1.005973237227617112e+00,6.949644609069977053e-01
2.580841121495327073e+00,2.269125500667556583e+00,2.044325767690253759e+00,1.860380507343124101e+00,1.675267022696929287e+00,1.587650200267022749e+00,1.010580774365821055e+00,6.886181575433911739e-01
2.801261092947220810e+00,2.131847601254420521e+00,2.050610529125241666e+00,1.926236071261760108e+00,1.764495896443584400e+00,1.659905251217721922e+00,1.020451057583238841e+00,7.186228064322413012e-01
2.741909655034362903e+00,2.264295722959898782e+00,1.962267298325215181e+00,1.845299259358110344e+00,1.716954694068192344e+00,1.564055514779475464e+00,9.681390538466670970e-01,6.669113231467271863e-01
3.188997130846733974e+00,2.733102021752185085e+00,2.190965503436311579e+00,2.052278641489290845e+00,1.937712684326416301e+00,1.709748448655501463e+00,1.042903850003336297e+00,7.216254086875292240e-01
2.513784126560309584e+00,2.246745878112275552e+00,2.043822174754689414e+00,1.804652559909218246e+00,1.608270475936185884e+00,1.471530605433549077e+00,9.106868700353781820e-01,6.553634603831519634e-01
3.065647632079564922e+00,2.704368721423088484e+00,2.179921903681206974e+00,2.000233621466475320e+00,1.847478556886827050e+00,1.664986817074391778e+00,1.026098855254814257e+00,7.184193839068183651e-01
2.808267164876225852e+00,2.374090878761593526e+00,1.987455795022352811e+00,1.869920597851471245e+00,1.720391005538133067e+00,1.503302862480816682e+00,9.169613665176485906e-01,6.310802695669580631e-01
2.720391005538132845e+00,2.463501701474611227e+00,2.102422099152598811e+00,1.869286715153132716e+00,1.731967705344632069e+00,1.590111429905918472e+00,1.037932875158470658e+00,6.959031160338960964e-01
2.368853005938480027e+00,2.334022819777139990e+00,2.106992727030092549e+00,1.916727830786681741e+00,1.799459531594048256e+00,1.578267832121171610e+00,9.697070794688730233e-01,6.832921865616867763e-01
