1.963530644092434718e+00,1.673806622629812502e+00,1.616708352038307872e+00,1.527202377135039146e+00,1.480920926056563891e+00,1.200282177900339864e+00,6.931101562667009164e-01,4.715791273862203203e-01
2.500042691256830540e+00,2.200883709016393297e+00,1.953039617486338697e+00,1.831604337431693930e+00,1.736103995901639330e+00,1.443775614754098324e+00,8.052424863387978027e-01,5.332564890710382866e-01
2.304063107845256031e+00,2.135336070888264715e+00,1.919083639507240147e+00,1.776593905338232027e+00,1.692565377134212179e+00,1.463842662632375280e+00,7.849578560622433310e-01,5.365895828830775649e-01
2.667237133196977972e+00,2.419459865592520131e+00,1.966961639604291046e+00,1.787640355637183376e+00,1.733543431982301541e+00,1.458989021997745938e+00,8.471010560587719507e-01,6.018074049338397735e-01
2.428378770903357076e+00,2.016162496369144019e+00,1.685858334370720746e+00,1.611166438441429039e+00,1.496389891696750851e+00,1.215278642267314080e+00,6.888667579567616661e-01,4.981741980995061936e-01
2.405961720838003082e+00,2.115160789723252055e+00,1.877317010087076410e+00,1.701030261229416363e+00,1.559056815242693350e+00,1.267889473230450870e+00,7.427148892145875037e-01,5.049357703250280105e-01
2.675519850774741748e+00,2.216101066197511571e+00,1.837738728617758666e+00,1.710685291561566013e+00,1.642431693409924343e+00,1.373805032113105895e+00,7.599677809101892390e-01,5.378468321427813947e-01
2.771409735661272133e+00,2.361333815366948308e+00,1.994279395189588078e+00,1.773706484060991517e+00,1.744826999553410030e+00,1.463943176743295771e+00,8.105395232120451432e-01,5.517725368436722233e-01
2.331112161987876519e+00,2.148811315076737838e+00,1.758694811057134322e+00,1.660225269764842526e+00,1.591720046429646152e+00,1.325265465801126252e+00,7.434762048063281448e-01,5.165942994712179326e-01
2.541394753678822838e+00,2.282618895286841365e+00,2.079739816592023782e+00,1.921731712518660595e+00,1.786542972915333705e+00,1.533653230966090852e+00,8.402004691831946870e-01,5.589464704627852276e-01
