3.200769776710159942e+00,1.591199432221433563e+00,6.858928863896925909e-01,3.157722334443412993e-01,1.323633782824698291e-01,5.421193426871212528e-02,2.726974941311350112e-02,1.651471310804171130e-02
3.095766463752075204e+00,1.535639180962921957e+00,7.216380741560597389e-01,3.206972883231876126e-01,1.394576646375207396e-01,6.745987825124516446e-02,2.897066961815163155e-02,1.646375207526286702e-02
2.808581402380363468e+00,1.638217751023886004e+00,7.807097111129435163e-01,3.248673758280420931e-01,1.352354250845221317e-01,5.530359253456474528e-02,2.575520189109700014e-02,1.470547813419092326e-02
3.136512065530219218e+00,1.602557006862962208e+00,6.751162275846801508e-01,3.048483506752269201e-01,1.306730130617666519e-01,5.689617002435244653e-02,2.130839052468452496e-02,1.325547930042063338e-02
2.620580650528242295e+00,1.391426115409145181e+00,6.759005074453040551e-01,3.182763497213210169e-01,1.479078279677231433e-01,6.383273715442419616e-02,3.036353048831211959e-02,1.782990877076227540e-02
3.312270489350706004e+00,1.774338329298479344e+00,7.866060985229714753e-01,3.352011533335146898e-01,1.349454614694121923e-01,6.101243097679732302e-02,2.728286592497891974e-02,1.664717242880069809e-02
3.088461431703999782e+00,1.587087462181141939e+00,7.765287145751796904e-01,3.272268021206317656e-01,1.644877453021345026e-01,7.783051600188747865e-02,3.711105559719099500e-02,2.320481860826602294e-02
3.044937916539918632e+00,1.502862199607311711e+00,7.578053704267028179e-01,3.070711540056967337e-01,1.381875501230607484e-01,6.971599236746771344e-02,3.202345067890821628e-02,1.985564558502253898e-02
3.311514305652477397e+00,1.737557571528262290e+00,8.613538032100488406e-01,3.773342637822749701e-01,1.747941381716678344e-01,7.519888346127005796e-02,3.352407536636427265e-02,2.026517794836008371e-02
2.684992570579494586e+00,1.436106983655274894e+00,6.866710692862253440e-01,2.797314402069231432e-01,1.286665566011777062e-01,5.406967145451543888e-02,2.446205492267899267e-02,1.455616091574486737e-02
