1.324513037825343797e+00,5.674283100185394391e-01,2.862302265668263956e-01,1.228180001444634378e-01,5.773722100498399068e-02,2.532925625406303588e-02,1.085883514313919045e-02,5.321069992536055400e-03
1.144033930716614744e+00,5.584103557331633327e-01,2.269729583956458796e-01,8.664100615361984559e-02,3.677462060849739228e-02,1.846085954546568958e-02,8.409129912476403027e-03,4.878766334060653798e-03
1.601134991547935371e+00,7.488529340738951934e-01,3.007003139338323972e-01,1.281091523786525022e-01,5.469693310794494084e-02,2.525959913064477341e-02,1.014247766240038671e-02,5.505916445303066578e-03
1.184352324161218384e+00,5.435735325813636498e-01,2.590463874320473314e-01,1.008932634049380939e-01,4.375314318557367577e-02,1.839212587111143174e-02,6.801254879421414663e-03,3.999329453744281983e-03
1.422105388935356762e+00,5.986617278049946034e-01,2.902138845740231954e-01,1.288325964870354889e-01,5.637471621460150850e-02,2.071932130481539056e-02,7.002031306010275853e-03,4.134305173855897138e-03
9.683389342294766999e-01,5.040086413826212475e-01,2.517042726836293820e-01,9.447911665866538800e-02,4.320691310609697799e-02,1.999519923187709908e-02,8.353336533845415190e-03,4.512722035525684218e-03
1.498012027235226862e+00,6.503404403359673847e-01,3.032403956065801709e-01,1.588887232244918235e-01,6.279508970727100403e-02,2.547090104865563226e-02,9.641667909149644056e-03,5.839669996521047561e-03
1.010049241282283239e+00,5.062556526982212590e-01,2.361069239272435005e-01,1.033564465882825800e-01,4.733192643955381335e-02,2.446990252235956356e-02,9.546779218169028011e-03,5.300974776404381722e-03
1.516339550966736560e+00,6.692641114303803374e-01,3.074319388301758327e-01,1.336141820484098852e-01,5.366970243023425763e-02,2.671309599181805050e-02,8.255004139677592223e-03,3.823114011591097292e-03
1.144938217014272785e+00,5.451642223696170353e-01,2.614046724150637657e-01,1.095143341440047158e-01,5.242341612007762885e-02,2.343577271722308356e-02,1.090721497531137174e-02,6.706463261846856878e-03
