1.244609080749969010e+00,5.649600596001821406e-01,2.648483092587227139e-01,1.111502007367244776e-01,4.494847067588261802e-02,1.767310955672364570e-02,6.560158933818964824e-03,3.373204751458962636e-03
1.110819808572617529e+00,5.183728672492717848e-01,2.404078235538909813e-01,9.662921348314607028e-02,3.847274240532667228e-02,1.620890553474823095e-02,8.010819808572617468e-03,4.411152725759467062e-03
1.350286130475496726e+00,5.459161377588179764e-01,2.374570804286754711e-01,9.301841639787743199e-02,3.283737384247216451e-02,1.246488398709811631e-02,4.994277390490063119e-03,3.225470814691499405e-03
1.113728894124454971e+00,5.450844235021803375e-01,1.911050488767644107e-01,9.016884700436067490e-02,4.185008370016739948e-02,1.516936367206067789e-02,6.324012648025296134e-03,2.852005704011408103e-03
1.070710636707230989e+00,4.749345848735307407e-01,2.160152842962163033e-01,8.717863521202807997e-02,3.756697262948041627e-02,1.478589525273082267e-02,6.375378992399385013e-03,3.447273331395107367e-03
1.323945964725838476e+00,5.317692260530134662e-01,2.456724775704563490e-01,1.018985918947088731e-01,4.451165927530604388e-02,1.653348592916556101e-02,6.846375508368927713e-03,4.271320839549569946e-03
1.191374494517863925e+00,5.257222662275399250e-01,2.120732063200900519e-01,8.773502313753282766e-02,3.201734272731062564e-02,1.286113311376995902e-02,5.628048526285071157e-03,3.418518364113895015e-03
1.145401271767590767e+00,5.260379867835917045e-01,2.189642990731889838e-01,9.133036864635717123e-02,4.230913095881301544e-02,1.637504675616142241e-02,6.649765180167075025e-03,3.823614978596068248e-03
8.754477301124531374e-01,3.851936693044564763e-01,1.880674718867138828e-01,8.331945022907122356e-02,3.523531861724281400e-02,1.463973344439816783e-02,6.622240733027905460e-03,3.748438150770512164e-03
1.165732022762545173e+00,5.176823590274185483e-01,2.202379720641489957e-01,9.551991722710811983e-02,3.633729953440248406e-02,1.607863424728401408e-02,7.221934816347645898e-03,4.180031039834454162e-03
