1.429144972084561926e+00,6.366810948706689288e-01,2.578466428287644052e-01,1.044058298308345317e-01,4.359826861551972799e-02,1.835936683185914603e-02,7.674131693954791902e-03,4.412102963009430223e-03
1.359327344892417022e+00,6.854397326091498099e-01,2.552538124086066174e-01,9.701274284520576552e-02,4.115312304157092010e-02,1.585544182160016774e-02,6.663881345310215289e-03,4.282431585544182323e-03
1.029451839429829096e+00,4.622576249868986520e-01,1.832931558536841088e-01,7.797924745833770266e-02,3.460853160046116483e-02,1.488313593962896884e-02,6.183838172099360465e-03,3.982811026097893108e-03
1.326177710907203044e+00,6.277946131513699735e-01,2.530250694017673885e-01,1.031808260399669358e-01,3.829282247981521253e-02,1.532136726779546008e-02,6.081925872555044889e-03,3.708491385704295283e-03
1.160521778867124931e+00,5.193693787258791827e-01,2.387262945807282488e-01,1.002014830816525814e-01,3.632926905261408407e-02,1.591093201503853208e-02,7.083065035415325554e-03,3.364975178115198456e-03
1.105985780578143007e+00,5.262889011877900369e-01,2.356209289454638256e-01,1.009195793775809896e-01,4.263697901145217101e-02,1.892375154327557638e-02,7.301289965515773105e-03,4.640470007237430111e-03
1.103986500738240784e+00,5.556844547563805081e-01,2.737608099557055641e-01,1.215355410251001966e-01,4.796456443788230106e-02,2.199957814807002726e-02,8.310483020459818321e-03,5.673908458131196250e-03
1.474687024192184115e+00,5.932794789375740452e-01,2.408856369480629200e-01,8.619522923363220901e-02,3.368719336829639754e-02,1.397817628150905059e-02,5.751987819319912335e-03,3.362375232617154618e-03
1.138681670670544044e+00,5.009693598010704907e-01,2.137438361360475270e-01,8.779028111434231119e-02,3.860580772959076173e-02,1.736418426265436132e-02,5.373624984195220569e-03,2.929152442365237728e-03
1.354185341699748246e+00,6.168310069577837007e-01,2.794852093737994481e-01,1.012933794339864191e-01,3.431937508003585907e-02,1.193067827720151880e-02,4.610065309258547586e-03,2.774576343535237102e-03
